name,poster_link,start_period,end_period
THE전시 [부끄부끄한 순간의 그림들],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713030301762.jpg,20170202,20170202
2016 서울새활용展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713020237493.jpg,20161124,20161124
[DESIGN STORY chapter 10] Kappao : A Small Good Thing 展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713050600058.jpg,20190121,20190121
Occupy The City: Typozimmer Nr. 7 / 오큐파이 더 시티: 티포찜머 7,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045223164.jpg,20180914,20180914
DDP 생각을 만드는 디자인 展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210043928832.jpg,20211111,20211111
아드만 애니메이션 : 월레스&그로밋과 친구들,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713043052509.jpg,20180413,20180413
DDPX서울디자인창업센터X서울새활용플라자 패밀리 팝업전시,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20220610030800426.jpg,20220507,20220507
2017 서울 생활의 발견 - 은밀한 공예(空藝),https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713032257536.jpg,20170921,20170921
2016 유니버설디자인 서울 : 어느 가족의 하루 이야기,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713014720309.jpg,20160922,20160922
"최초의 국가대표 Berlin, Boston",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210042354086.jpg,20210414,20210414
키스해링: 모두를 위한 예술을 꿈꾸다,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045415368.jpg,20181124,20181124
2021 SEOULIGHT : 서울해몽Ⅱ,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210034637694.jpg,20210326,20210326
삼일운동 100주년 간송특별전 대한콜랙숀 - A Collection for Korea 대한의 미래를 위한 컬렉션,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713050511464.jpg,20160104,20160104
스웨덴 코리아 영 디자인 위크,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713042623580.jpg,20171208,20171208
제21회대한민국관광기념품공모전 전시회,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045040501.jpg,20180831,20180831
[DESIGN STORY chapter 9] 나만의 플레이모빌展 (my.little.playmobil),https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713050307407.jpg,20181201,20181201
[2019 서울도시건축비엔날레] 주제전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713052354105.jpg,20190907,20190907
DDP 오픈큐레이팅 vol.8 [박제풍경],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713042923552.jpg,20180119,20180119
내 안의 김광석 wkf tkfwl?,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713122820679.jpg,20160716,20160716
서울시와 함께하는 제1회 전국대학생 졸업작품전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713053100684.jpg,20191227,20191227
2018 대한민국미술문화축전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713044135860.jpg,20180608,20180608
THE SOUND MAKER,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210042551084.jpg,20210616,20210616
DDP 오픈큐레이팅 vol.9 [NEO+],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713044646838.jpg,20180706,20180706
DDP에 누워 백두대간을 노닐다_백두대간 와유臥遊,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713122436493.jpg,20160402,20160402
2019 강소벤처기업 일자리박람회,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713051222884.jpg,20190404,20190404
‘DDP 어린이디자인라운지’ 참여디자인 워크숍 어린이 디자이너 모집,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210043356350.jpg,20211001,20211001
밤에도 빛나는 DDP_싹 展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713054511571.jpg,20210308,20210308
크리에이티브영디자이너글로벌워크숍 캠퍼 전시,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713122529452.jpg,20160625,20160625
자연을 디자인하다. 「루이지 꼴라니」 특별전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713041543707.jpg,20171208,20171208
[DESIGN STORY chapter 15] 돌로 지은 글자展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713052428179.jpg,20190902,20190902
"간송문화전 6부 : 풍속인물화 - 일상, 꿈 그리고 풍류",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713122624170.jpg,20160420,20160420
쥬얼리의 유희: 스위스 현대 장신구 디자인전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713052905556.jpg,20191101,20191101
Brilliant! 이탈리아 주얼리의 미래,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713025552211.jpg,20161110,20161110
DDP 협력전시 제 5회 박수근미술상 수상작가전 임동식,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210043104911.jpg,20210807,20210807
"곁에, 오래 동물과 함께 살아가기",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713042537179.jpg,20171122,20171122
<케이팝X한복> 전시,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210035133374.jpg,20210413,20210413
"포르쉐 이코넨, 서울",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20220408103004060.jpg,20220409,20220409
미남미녀 프로젝트 4기 전시회,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713053030195.jpg,20191129,20191129
2019 마켓을 여행하다,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713051547595.jpg,20190622,20190622
"DDP 개관 5주년 기념 특별전 [폴 스미스 전시] HELLO, MY NAME IS PAUL SMITH",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1561078993888.jpg,20190606,20190825
간송과 백남준의 만남 - 문화로 세상을 바꾸다,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713015826865.jpg,20161109,20161109
구찌 가든 아키타이프: 절대적 전형,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20220323105942463.jpg,20220322,20220322
바우하우스 미러(Bauhaus Mirror),https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713052729160.jpg,20191014,20191014
제73회 구강보건의 날,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713044427445.jpg,20180608,20180608
자연을 디자인하다. 루이지 꼴라니 특별전,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1513570142436.jpg,20171208,20180325
제6회 대한민국 사진축전 - 2019 Korea International Photo Festival & Art Fair,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713052616321.jpg,20191002,20191002
"지오그래피스, 한국에서 만나는 멕시코 현대 미술",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713043013562.jpg,20180226,20180226
LOOK 스미스소니언 사진展 - 경이로운 혹은 흥미로운,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713025746627.jpg,20161210,20161210
오픈캠퍼스 계원예대 화훼디자인 전시,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210044044783.jpg,20211119,20211119
DDP 오픈큐레이팅 vol.20 [생성과 소멸 그리고 그 곳]展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210044504802.jpg,20211216,20211216
어포더블 아트페어 서울 2016,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713013943628.jpg,20160909,20160909
픽사 애니메이션 30주년 특별전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713030413392.jpg,20170405,20170405
"「모두의 평화, 우리의 미래」展 - 2021 서울 유엔 평화유지 장관회의 계기 특별 전시회",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210044830328.jpg,20211203,20211203
서울라운지,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713032123275.jpg,20170901,20170901
2018 아시아프＆히든아티스트 페스티벌,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713044549382.jpg,20180724,20180724
[DESIGN STORY chapter 11] 매일매일 그래픽 일력 展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713050751127.jpg,20190301,20190301
2018 DDP YOUNG DESIGNER CHALLENGE 영디자이너 챌린지,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713050227371.jpg,20181211,20181211
우먼 인 디자인: 더 나은 일상을 향하여,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713054155747.jpg,20210331,20210331
CREA X rmrp (디자인 스튜디오) 「Behind the product」,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713042842822.jpg,20180106,20180106
2017 DDP 영디자이너 챌린지,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713042359885.jpg,20171201,20171201
2018 지속가능 윤리적 패션포럼,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045542133.jpg,20180919,20180919
준비족 연대기 : 물,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713015916473.jpg,20161108,20161108
2019 서울디자인브랜드전 브랜드체험전「일상-일품」,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713053808601.jpg,20191211,20191211
SK-II 피테라 라운지,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713044305410.jpg,20180530,20180530
<행복의 기호들> 디자인과 일상의 탄생,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210042743261.jpg,20201118,20201118
동대문 자투리展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713122210576.jpg,20160225,20160225
2016 주제전 Smart Design Smart Life,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713015300510.jpg,20160922,20160922
아드만 애니메이션:월레스 and 그로밋과 친구들,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1524447365306.jpg,20180413,20180712
2019 S/S 헤라서울패션위크,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045751061.jpg,20181015,20181015
DDP 오픈큐레이팅 vol.6 [CITY(e)SCAPE 사진전],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713042127814.jpg,20171028,20171028
ACF(Art Character Fanfest) 2018',https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713044036939.jpg,20180518,20180518
제4회 박수근미술상전 ‘박미화’展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713053909094.jpg,20200506,20200506
DDP 오픈큐레이팅 vol.22 <가장 조용한 집>,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20220705022828529.jpg,20220711,20220711
"막스마라, 「코트!」 서울",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713042219323.jpg,20171129,20171129
2016 서울 스마트 모빌리티 국제 컨퍼런스.전시,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713013237428.jpg,20160922,20160922
2018 서울 아프리카 페스티벌,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713043432523.jpg,20180518,20180518
2018 유니버설디자인전시회 '스탠다드 파라다이스(Standard Paradise)',https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045341639.jpg,20180917,20180917
2021 휴먼시티디자인 대학생 워크숍 전시,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211214015230005.jpg,20211203,20211203
[DESIGN STORY chapter 7],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045126900.jpg,20180904,20180904
서울디자인위크2020 온라인포럼,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713054331277.jpg,20201205,20201205
홍콩디자인센터 “Confluence•20+” 서울 전시,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713032034834.jpg,20170826,20170826
UD 라이프스타일 플랫폼 Vol.5 DDP 크리스마스 어린이 디자인 워크숍,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210044246328.jpg,20211205,20211205
크리스마스 가든 in D-숲,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211214014327354.jpg,20211216,20211216
"루이 비통, '비행하라, 항해하라, 여행하라'",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713030915492.jpg,20170608,20170608
"ARCHI-CULTURE : 건축, 문화를 담다",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713031704856.jpg,20170630,20170630
서울시와 함께하는 제1회 전국대학생 졸업작품 전시·공모전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713052839070.jpg,20191014,20191014
스위스디자인전 [Design for Luxury & Craftmanship 로잔에서 서울로],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713050344767.jpg,20181207,20181207
[DDP 영디자이너 잡페어] 온라인 전시,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210044649038.jpg,20201210,20201210
김영원 조각전 [나-미래로],https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1483078472054.gif,20160908,20170226
시작된 미래 Meta-Horizons The Future Now,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20220512105028747.jpg,20220526,20220526
[2019 서울디자인위크] 휴먼시티디자인어워드 시상식 컨퍼런스 사전등록,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713052047622.jpg,20190920,20190920
2016 아시아프 ＆ 히든아티스트 페스티벌,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713122913746.jpg,20160719,20160719
제4회 장애인 창작아트페어,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713040611840.jpg,20171027,20171027
"DDP 개관 5주년 기념 특별전 '헬로, 마이 네임 이즈 폴 스미스'",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713051112113.jpg,20190530,20190530
DDP 집의 대화: 조병수 X 최욱,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210043135944.jpg,20210902,20210902
DDP 오픈큐레이팅 vol.21 [Material Collective]展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20220204055932440.jpg,20220218,20220218
백남준을 기억하는 방법,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20220715111803341.jpg,20220719,20220719
"OLD and NEW : 法古創新 - 현대작가, 간송을 기리다",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713014541338.jpg,20160910,20160910
HIPHOP:ON MY WAY,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1531707708364.jpg,20180811,20180908
서울디자인브랜드 기획전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713051859385.jpg,20190426,20190426
오픈캠퍼스 x 계원예술대학교 리빙디자인과 전시[PLAY FOR LIFESTYLE],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210044117652.jpg,20211125,20211125
해외우리문화재 Digital 귀향展,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713122744013.jpg,20160716,20160716
[DESIGN STORY chapter 17],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713053842891.jpg,20191206,20191206
THE전시 [PENDUKA is greeting ASIA],https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713013440955.jpg,20160804,20160804
"THE전시 <툴프레스, 레터프레스 展>",https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1483079817007.gif,20161215,20170125
만화 x 영화 – 홍콩만화애니메이션전,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211210044004263.jpg,20211110,20211110
명예 디자이너 박춘무 전시 '無 무로부터',https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045919224.jpg,20181016,20181016
"제2회 박수근미술상 수상작가전 [김 진 열 Kim, Jin-yul]",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713043250465.jpg,20180504,20180504
B-Fashion Archive,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713052758508.jpg,20191001,20191001
"ENDLESS JOURNEY - 2017년 서울패션위크 명예디자이너, 루비나의 아카이브 전시",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713032355370.jpg,20171017,20171017
"훈민정음·난중일기 展 : 다시, 바라보다",https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713030718315.jpg,20170413,20170413
LOOK SMITHSONIAN：스미스소니언사진展,https://www.mcst.go.kr//attachFiles/cultureInfoCourt/monthServ/1481589703225.gif,20161210,20170315
서울디자인브랜드전: 소통의 도구,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713045302927.jpg,20180917,20180917
집합 이론,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20211221023038577.jpg,20211223,20211223
공감각 일상,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713043348341.jpg,20180514,20180514
화훼디자인 콜라보레이션,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713015738876.jpg,20161101,20161101
일러스트 전시 - 느낌적인 느낌,https://ddp.or.kr/usr/upload/board_thumb/zboardphotogallery0/20210713031012145.jpg,20170602,20170602
